ValueAddedServiceID+BatchID;Activity_Description;ActivityOrder;StartTimeStamp;EndTimeStamp;BatchProductionStart;BatchProductionEnd;ProductionStepID;MachineID;ProductionStep_PerBatch_ID;NeedsToBeReported;IsReported
1665461583717;OrderCreation;-1;29.04.2012 09:59;;2012-05-08 10:48:14.000;2012-05-08 12:26:10.000;#WERT!;#WERT!;#WERT!;;0
1665461583717;Start production step;0;2012-04-29 09:59:34.050;;2012-05-08 10:48:14.000;2012-05-08 12:26:10.000;#WERT!;#WERT!;#WERT!;;0
1665461583717;start batching;10;2012-05-08 10:48:14.000;2012-05-08 10:48:15.000;2012-05-08 10:48:14.000;2012-05-08 12:26:10.000;8403887;2395;12327026;1;1
1665461583717;protection layer;11;2012-05-08 10:48:15.000;;2012-05-08 10:48:14.000;2012-05-08 12:26:10.000;8403888;2395;12327027;0;0
1665461583717;thick protection layer;12;2012-05-08 10:48:15.000;;2012-05-08 10:48:14.000;2012-05-08 12:26:10.000;8403889;2395;12327028;0;0
1665461583717;kiln;13;2012-05-08 10:48:15.000;;2012-05-08 10:48:14.000;2012-05-08 12:26:10.000;8403890;2395;12327029;0;0
1665461583717;end batching ;14;2012-05-08 10:48:15.000;2012-05-08 12:26:10.000;2012-05-08 10:48:14.000;2012-05-08 12:26:10.000;8403891;2395;12327030;1;1
1665461583718;OrderCreation;-1;29.04.2012 09:59;;2012-05-08 10:48:29.000;2012-05-08 12:26:10.000;#WERT!;#WERT!;#WERT!;;0
1665461583718;Start production step;0;2012-04-29 09:59:34.050;;2012-05-08 10:48:29.000;2012-05-08 12:26:10.000;#WERT!;#WERT!;#WERT!;;0
1665461583718;start batching;10;2012-05-08 10:48:29.000;2012-05-08 10:48:30.000;2012-05-08 10:48:29.000;2012-05-08 12:26:10.000;8403887;2395;12327031;1;1
1665461583718;protection layer;11;2012-05-08 10:48:30.000;;2012-05-08 10:48:29.000;2012-05-08 12:26:10.000;8403888;2395;12327032;0;0
1665461583718;thick protection layer;12;2012-05-08 10:48:30.000;;2012-05-08 10:48:29.000;2012-05-08 12:26:10.000;8403889;2395;12327033;0;0
1665461583718;kiln;13;2012-05-08 10:48:30.000;;2012-05-08 10:48:29.000;2012-05-08 12:26:10.000;8403890;2395;12327034;0;0
1665461583718;end batching ;14;2012-05-08 10:48:30.000;2012-05-08 12:26:10.000;2012-05-08 10:48:29.000;2012-05-08 12:26:10.000;8403891;2395;12327035;1;1
1665461583719;OrderCreation;-1;29.04.2012 09:59;;2012-05-08 10:48:45.000;2012-05-08 12:26:10.000;#WERT!;#WERT!;#WERT!;;0
1665461583719;Start production step;0;2012-04-29 09:59:34.050;;2012-05-08 10:48:45.000;2012-05-08 12:26:10.000;#WERT!;#WERT!;#WERT!;;0
1665461583719;start batching;10;2012-05-08 10:48:45.000;2012-05-08 10:48:45.000;2012-05-08 10:48:45.000;2012-05-08 12:26:10.000;8403887;2395;12327036;1;1
1665461583719;protection layer;11;2012-05-08 10:48:45.000;;2012-05-08 10:48:45.000;2012-05-08 12:26:10.000;8403888;2395;12327037;0;0
1665461583719;thick protection layer;12;2012-05-08 10:48:45.000;;2012-05-08 10:48:45.000;2012-05-08 12:26:10.000;8403889;2395;12327038;0;0
1665461583719;kiln;13;2012-05-08 10:48:45.000;;2012-05-08 10:48:45.000;2012-05-08 12:26:10.000;8403890;2395;12327039;0;0
1665461583719;end batching ;14;2012-05-08 10:48:45.000;2012-05-08 12:26:10.000;2012-05-08 10:48:45.000;2012-05-08 12:26:10.000;8403891;2395;12327040;1;1
1665461583720;OrderCreation;-1;29.04.2012 09:59;;2012-05-08 10:48:57.000;2012-05-08 12:26:10.000;#WERT!;#WERT!;#WERT!;;0
1665461583720;Start production step;0;2012-04-29 09:59:34.050;;2012-05-08 10:48:57.000;2012-05-08 12:26:10.000;#WERT!;#WERT!;#WERT!;;0
1665461583720;start batching;10;2012-05-08 10:48:57.000;2012-05-08 10:48:58.000;2012-05-08 10:48:57.000;2012-05-08 12:26:10.000;8403887;2395;12327041;1;1
1665461583720;protection layer;11;2012-05-08 10:48:58.000;;2012-05-08 10:48:57.000;2012-05-08 12:26:10.000;8403888;2395;12327042;0;0
1665461583720;thick protection layer;12;2012-05-08 10:48:58.000;;2012-05-08 10:48:57.000;2012-05-08 12:26:10.000;8403889;2395;12327043;0;0
1665461583720;kiln;13;2012-05-08 10:48:58.000;;2012-05-08 10:48:57.000;2012-05-08 12:26:10.000;8403890;2395;12327044;0;0
1665461583720;end batching ;14;2012-05-08 10:48:58.000;2012-05-08 12:26:10.000;2012-05-08 10:48:57.000;2012-05-08 12:26:10.000;8403891;2395;12327045;1;1
1665461583723;OrderCreation;-1;29.04.2012 09:59;;2012-05-08 10:49:24.000;2012-05-08 12:26:10.000;#WERT!;#WERT!;#WERT!;;0
1665461583723;Start production step;0;2012-04-29 09:59:34.050;;2012-05-08 10:49:24.000;2012-05-08 12:26:10.000;#WERT!;#WERT!;#WERT!;;0
1665461583723;start batching;10;2012-05-08 10:49:24.000;2012-05-08 10:49:24.000;2012-05-08 10:49:24.000;2012-05-08 12:26:10.000;8403887;2395;12327059;1;1
1665461583723;protection layer;11;2012-05-08 10:49:24.000;;2012-05-08 10:49:24.000;2012-05-08 12:26:10.000;8403888;2395;12327060;0;0
1665461583723;thick protection layer;12;2012-05-08 10:49:24.000;;2012-05-08 10:49:24.000;2012-05-08 12:26:10.000;8403889;2395;12327061;0;0
1665461583723;kiln;13;2012-05-08 10:49:24.000;;2012-05-08 10:49:24.000;2012-05-08 12:26:10.000;8403890;2395;12327062;0;0
1665461583723;end batching ;14;2012-05-08 10:49:24.000;2012-05-08 12:26:10.000;2012-05-08 10:49:24.000;2012-05-08 12:26:10.000;8403891;2395;12327063;1;1
1665461583724;OrderCreation;-1;29.04.2012 09:59;;2012-05-08 10:49:39.000;2012-05-08 12:26:10.000;#WERT!;#WERT!;#WERT!;;0
1665461583724;Start production step;0;2012-04-29 09:59:34.050;;2012-05-08 10:49:39.000;2012-05-08 12:26:10.000;#WERT!;#WERT!;#WERT!;;0
1665461583724;start batching;10;2012-05-08 10:49:39.000;2012-05-08 10:49:40.000;2012-05-08 10:49:39.000;2012-05-08 12:26:10.000;8403887;2395;12327064;1;1
1665461583724;protection layer;11;2012-05-08 10:49:40.000;;2012-05-08 10:49:39.000;2012-05-08 12:26:10.000;8403888;2395;12327065;0;0
1665461583724;thick protection layer;12;2012-05-08 10:49:40.000;;2012-05-08 10:49:39.000;2012-05-08 12:26:10.000;8403889;2395;12327066;0;0
1665461583724;kiln;13;2012-05-08 10:49:40.000;;2012-05-08 10:49:39.000;2012-05-08 12:26:10.000;8403890;2395;12327067;0;0
1665461583724;end batching ;14;2012-05-08 10:49:40.000;2012-05-08 12:26:10.000;2012-05-08 10:49:39.000;2012-05-08 12:26:10.000;8403891;2395;12327068;1;1
1794241622656;OrderCreation;-1;19.05.2012 07:51;;2012-06-02 01:53:54.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622656;Start production step;0;19.05.2012 07:51;;2012-06-02 01:53:54.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622656;start batching;7;2012-06-02 01:53:54.000;2012-06-02 01:53:55.000;2012-06-02 01:53:54.000;2012-06-02 05:08:52.000;8435874;2395;12606691;1;1
1794241622656;protection layer;8;2012-06-02 01:53:55.000;;2012-06-02 01:53:54.000;2012-06-02 05:08:52.000;8435875;2395;12606692;0;0
1794241622656;kiln;9;2012-06-02 01:53:55.000;;2012-06-02 01:53:54.000;2012-06-02 05:08:52.000;8435876;2395;12606693;0;0
1794241622656;thick protection layer;10;2012-06-02 01:53:55.000;;2012-06-02 01:53:54.000;2012-06-02 05:08:52.000;8435877;2395;12606694;0;0
1794241622656;kiln;11;2012-06-02 01:53:55.000;;2012-06-02 01:53:54.000;2012-06-02 05:08:52.000;8435878;2395;12606695;0;0
1794241622656;end batching ;12;2012-06-02 01:53:55.000;2012-06-02 05:08:52.000;2012-06-02 01:53:54.000;2012-06-02 05:08:52.000;8435879;2395;12606696;1;1
1794241622657;OrderCreation;-1;19.05.2012 07:51;;2012-06-02 01:54:04.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622657;Start production step;0;19.05.2012 07:51;;2012-06-02 01:54:04.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622657;start batching;7;2012-06-02 01:54:04.000;2012-06-02 01:54:05.000;2012-06-02 01:54:04.000;2012-06-02 05:08:52.000;8435874;2395;12606697;1;1
1794241622657;protection layer;8;2012-06-02 01:54:05.000;;2012-06-02 01:54:04.000;2012-06-02 05:08:52.000;8435875;2395;12606698;0;0
1794241622657;kiln;9;2012-06-02 01:54:05.000;;2012-06-02 01:54:04.000;2012-06-02 05:08:52.000;8435876;2395;12606699;0;0
1794241622657;thick protection layer;10;2012-06-02 01:54:05.000;;2012-06-02 01:54:04.000;2012-06-02 05:08:52.000;8435877;2395;12606700;0;0
1794241622657;kiln;11;2012-06-02 01:54:05.000;;2012-06-02 01:54:04.000;2012-06-02 05:08:52.000;8435878;2395;12606701;0;0
1794241622657;end batching ;12;2012-06-02 01:54:05.000;2012-06-02 05:08:52.000;2012-06-02 01:54:04.000;2012-06-02 05:08:52.000;8435879;2395;12606702;1;1
1794241622658;OrderCreation;-1;19.05.2012 07:51;;2012-06-02 01:54:14.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622658;Start production step;0;19.05.2012 07:51;;2012-06-02 01:54:14.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622658;start batching;7;2012-06-02 01:54:14.000;2012-06-02 01:54:15.000;2012-06-02 01:54:14.000;2012-06-02 05:08:52.000;8435874;2395;12606703;1;1
1794241622658;protection layer;8;2012-06-02 01:54:15.000;;2012-06-02 01:54:14.000;2012-06-02 05:08:52.000;8435875;2395;12606704;0;0
1794241622658;kiln;9;2012-06-02 01:54:15.000;;2012-06-02 01:54:14.000;2012-06-02 05:08:52.000;8435876;2395;12606705;0;0
1794241622658;thick protection layer;10;2012-06-02 01:54:15.000;;2012-06-02 01:54:14.000;2012-06-02 05:08:52.000;8435877;2395;12606706;0;0
1794241622658;kiln;11;2012-06-02 01:54:15.000;;2012-06-02 01:54:14.000;2012-06-02 05:08:52.000;8435878;2395;12606707;0;0
1794241622658;end batching ;12;2012-06-02 01:54:15.000;2012-06-02 05:08:52.000;2012-06-02 01:54:14.000;2012-06-02 05:08:52.000;8435879;2395;12606708;1;1
1794241622660;OrderCreation;-1;19.05.2012 07:51;;2012-06-02 01:54:24.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622660;Start production step;0;19.05.2012 07:51;;2012-06-02 01:54:24.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622660;start batching;7;2012-06-02 01:54:24.000;2012-06-02 01:54:25.000;2012-06-02 01:54:24.000;2012-06-02 05:08:52.000;8435874;2395;12606722;1;1
1794241622660;protection layer;8;2012-06-02 01:54:25.000;;2012-06-02 01:54:24.000;2012-06-02 05:08:52.000;8435875;2395;12606723;0;0
1794241622660;kiln;9;2012-06-02 01:54:25.000;;2012-06-02 01:54:24.000;2012-06-02 05:08:52.000;8435876;2395;12606724;0;0
1794241622660;thick protection layer;10;2012-06-02 01:54:25.000;;2012-06-02 01:54:24.000;2012-06-02 05:08:52.000;8435877;2395;12606725;0;0
1794241622660;kiln;11;2012-06-02 01:54:25.000;;2012-06-02 01:54:24.000;2012-06-02 05:08:52.000;8435878;2395;12606726;0;0
1794241622660;end batching ;12;2012-06-02 01:54:25.000;2012-06-02 05:08:52.000;2012-06-02 01:54:24.000;2012-06-02 05:08:52.000;8435879;2395;12606727;1;1
1794241622661;OrderCreation;-1;19.05.2012 07:51;;2012-06-02 01:54:35.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622661;Start production step;0;19.05.2012 07:51;;2012-06-02 01:54:35.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622661;start batching;7;2012-06-02 01:54:35.000;2012-06-02 01:54:36.000;2012-06-02 01:54:35.000;2012-06-02 05:08:52.000;8435874;2395;12606728;1;1
1794241622661;protection layer;8;2012-06-02 01:54:36.000;;2012-06-02 01:54:35.000;2012-06-02 05:08:52.000;8435875;2395;12606729;0;0
1794241622661;kiln;9;2012-06-02 01:54:36.000;;2012-06-02 01:54:35.000;2012-06-02 05:08:52.000;8435876;2395;12606730;0;0
1794241622661;thick protection layer;10;2012-06-02 01:54:36.000;;2012-06-02 01:54:35.000;2012-06-02 05:08:52.000;8435877;2395;12606731;0;0
1794241622661;kiln;11;2012-06-02 01:54:36.000;;2012-06-02 01:54:35.000;2012-06-02 05:08:52.000;8435878;2395;12606732;0;0
1794241622661;end batching ;12;2012-06-02 01:54:36.000;2012-06-02 05:08:52.000;2012-06-02 01:54:35.000;2012-06-02 05:08:52.000;8435879;2395;12606733;1;1
1794241622662;OrderCreation;-1;19.05.2012 07:51;;2012-06-02 01:54:45.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622662;Start production step;0;19.05.2012 07:51;;2012-06-02 01:54:45.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622662;start batching;7;2012-06-02 01:54:45.000;2012-06-02 01:54:45.000;2012-06-02 01:54:45.000;2012-06-02 05:08:52.000;8435874;2395;12606734;1;1
1794241622662;protection layer;8;2012-06-02 01:54:45.000;;2012-06-02 01:54:45.000;2012-06-02 05:08:52.000;8435875;2395;12606735;0;0
1794241622662;kiln;9;2012-06-02 01:54:45.000;;2012-06-02 01:54:45.000;2012-06-02 05:08:52.000;8435876;2395;12606736;0;0
1794241622662;thick protection layer;10;2012-06-02 01:54:45.000;;2012-06-02 01:54:45.000;2012-06-02 05:08:52.000;8435877;2395;12606737;0;0
1794241622662;kiln;11;2012-06-02 01:54:45.000;;2012-06-02 01:54:45.000;2012-06-02 05:08:52.000;8435878;2395;12606738;0;0
1794241622662;end batching ;12;2012-06-02 01:54:45.000;2012-06-02 05:08:52.000;2012-06-02 01:54:45.000;2012-06-02 05:08:52.000;8435879;2395;12606739;1;1
1794241622663;OrderCreation;-1;19.05.2012 07:51;;2012-06-02 01:54:54.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622663;Start production step;0;19.05.2012 07:51;;2012-06-02 01:54:54.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622663;start batching;7;2012-06-02 01:54:54.000;2012-06-02 01:54:55.000;2012-06-02 01:54:54.000;2012-06-02 05:08:52.000;8435874;2395;12606740;1;1
1794241622663;protection layer;8;2012-06-02 01:54:55.000;;2012-06-02 01:54:54.000;2012-06-02 05:08:52.000;8435875;2395;12606741;0;0
1794241622663;kiln;9;2012-06-02 01:54:55.000;;2012-06-02 01:54:54.000;2012-06-02 05:08:52.000;8435876;2395;12606742;0;0
1794241622663;thick protection layer;10;2012-06-02 01:54:55.000;;2012-06-02 01:54:54.000;2012-06-02 05:08:52.000;8435877;2395;12606743;0;0
1794241622663;kiln;11;2012-06-02 01:54:55.000;;2012-06-02 01:54:54.000;2012-06-02 05:08:52.000;8435878;2395;12606744;0;0
1794241622663;end batching ;12;2012-06-02 01:54:55.000;2012-06-02 05:08:52.000;2012-06-02 01:54:54.000;2012-06-02 05:08:52.000;8435879;2395;12606745;1;1
1794241622664;OrderCreation;-1;19.05.2012 07:51;;2012-06-02 01:55:03.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622664;Start production step;0;19.05.2012 07:51;;2012-06-02 01:55:03.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622664;start batching;7;2012-06-02 01:55:03.000;2012-06-02 01:55:04.000;2012-06-02 01:55:03.000;2012-06-02 05:08:52.000;8435874;2395;12606746;1;1
1794241622664;protection layer;8;2012-06-02 01:55:04.000;;2012-06-02 01:55:03.000;2012-06-02 05:08:52.000;8435875;2395;12606747;0;0
1794241622664;kiln;9;2012-06-02 01:55:04.000;;2012-06-02 01:55:03.000;2012-06-02 05:08:52.000;8435876;2395;12606748;0;0
1794241622664;thick protection layer;10;2012-06-02 01:55:04.000;;2012-06-02 01:55:03.000;2012-06-02 05:08:52.000;8435877;2395;12606749;0;0
1794241622664;kiln;11;2012-06-02 01:55:04.000;;2012-06-02 01:55:03.000;2012-06-02 05:08:52.000;8435878;2395;12606750;0;0
1794241622664;end batching ;12;2012-06-02 01:55:04.000;2012-06-02 05:08:52.000;2012-06-02 01:55:03.000;2012-06-02 05:08:52.000;8435879;2395;12606751;1;1
1794241622665;OrderCreation;-1;19.05.2012 07:51;;2012-06-02 01:55:14.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622665;Start production step;0;19.05.2012 07:51;;2012-06-02 01:55:14.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622665;start batching;7;2012-06-02 01:55:14.000;2012-06-02 01:55:14.000;2012-06-02 01:55:14.000;2012-06-02 05:08:52.000;8435874;2395;12606752;1;1
1794241622665;protection layer;8;2012-06-02 01:55:14.000;;2012-06-02 01:55:14.000;2012-06-02 05:08:52.000;8435875;2395;12606753;0;0
1794241622665;kiln;9;2012-06-02 01:55:14.000;;2012-06-02 01:55:14.000;2012-06-02 05:08:52.000;8435876;2395;12606754;0;0
1794241622665;thick protection layer;10;2012-06-02 01:55:14.000;;2012-06-02 01:55:14.000;2012-06-02 05:08:52.000;8435877;2395;12606755;0;0
1794241622665;kiln;11;2012-06-02 01:55:14.000;;2012-06-02 01:55:14.000;2012-06-02 05:08:52.000;8435878;2395;12606756;0;0
1794241622665;end batching ;12;2012-06-02 01:55:14.000;2012-06-02 05:08:52.000;2012-06-02 01:55:14.000;2012-06-02 05:08:52.000;8435879;2395;12606757;1;1
1794241622666;OrderCreation;-1;19.05.2012 07:51;;2012-06-02 01:55:24.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622666;Start production step;0;19.05.2012 07:51;;2012-06-02 01:55:24.000;2012-06-02 05:08:52.000;#WERT!;#WERT!;#WERT!;;0
1794241622666;start batching;7;2012-06-02 01:55:24.000;2012-06-02 01:55:24.000;2012-06-02 01:55:24.000;2012-06-02 05:08:52.000;8435874;2395;12606758;1;1
1794241622666;protection layer;8;2012-06-02 01:55:24.000;;2012-06-02 01:55:24.000;2012-06-02 05:08:52.000;8435875;2395;12606759;0;0
1794241622666;kiln;9;2012-06-02 01:55:24.000;;2012-06-02 01:55:24.000;2012-06-02 05:08:52.000;8435876;2395;12606760;0;0
1794241622666;thick protection layer;10;2012-06-02 01:55:24.000;;2012-06-02 01:55:24.000;2012-06-02 05:08:52.000;8435877;2395;12606761;0;0
1794241622666;kiln;11;2012-06-02 01:55:24.000;;2012-06-02 01:55:24.000;2012-06-02 05:08:52.000;8435878;2395;12606762;0;0
1794241622666;end batching ;12;2012-06-02 01:55:24.000;2012-06-02 05:08:52.000;2012-06-02 01:55:24.000;2012-06-02 05:08:52.000;8435879;2395;12606763;1;1
271754963796;OrderCreation;-1;16.11.2010 08:31;;2010-11-23 12:22:43.000;2010-11-23 16:29:33.000;#WERT!;#WERT!;#WERT!;;0
271754963796;Start production step;0;16.11.2010 08:36;;2010-11-23 12:22:43.000;2010-11-23 16:29:33.000;#WERT!;#WERT!;#WERT!;;0
271754963796;start batching;1;2010-11-23 12:22:43.000;2010-11-23 12:22:57.000;2010-11-23 12:22:43.000;2010-11-23 16:29:33.000;5585110;2776;7232706;1;1
271754963796;Diamond placing;2;2010-11-23 12:32:42.000;2010-11-23 15:19:38.000;2010-11-23 12:22:43.000;2010-11-23 16:29:33.000;5585111;2776;7232707;1;1
271754963796;Sample quality testing;3;2010-11-23 15:19:38.000;;2010-11-23 12:22:43.000;2010-11-23 16:29:33.000;5585112;#WERT!;7232708;0;0
271754963796;end batching ;4;2010-11-23 15:19:38.000;2010-11-23 16:29:33.000;2010-11-23 12:22:43.000;2010-11-23 16:29:33.000;5585113;2776;7232709;1;1
271754963796;Weigh the good;5;2010-11-23 16:29:33.000;;2010-11-23 12:22:43.000;2010-11-23 16:29:33.000;5585114;#WERT!;7232710;0;0
271754994579;OrderCreation;-1;07.12.2010 09:55;;2010-12-14 07:04:28.000;2010-12-14 09:44:31.000;#WERT!;#WERT!;#WERT!;;0
271754994579;Start production step;0;07.12.2010 10:03;;2010-12-14 07:04:28.000;2010-12-14 09:44:31.000;#WERT!;#WERT!;#WERT!;;0
271754994579;start batching;1;2010-12-14 07:04:28.000;2010-12-14 07:05:28.000;2010-12-14 07:04:28.000;2010-12-14 09:44:31.000;5729329;2776;7480448;1;1
271754994579;Diamond placing;2;2010-12-14 07:17:07.000;2010-12-14 08:29:11.000;2010-12-14 07:04:28.000;2010-12-14 09:44:31.000;5729330;2776;7480449;1;1
271754994579;Sample quality testing;3;2010-12-14 08:29:11.000;;2010-12-14 07:04:28.000;2010-12-14 09:44:31.000;5729331;#WERT!;7480450;0;0
271754994579;end batching ;4;2010-12-14 08:29:11.000;2010-12-14 09:44:31.000;2010-12-14 07:04:28.000;2010-12-14 09:44:31.000;5729332;2776;7480451;1;1
271754994579;Weigh the good;5;2010-12-14 09:44:31.000;;2010-12-14 07:04:28.000;2010-12-14 09:44:31.000;5729333;#WERT!;7480452;0;0
271754994580;OrderCreation;-1;07.12.2010 09:55;;2010-12-14 07:04:43.000;2010-12-14 10:36:05.000;#WERT!;#WERT!;#WERT!;;0
271754994580;Start production step;0;2010-12-07 10:03:45.073;;2010-12-14 07:04:43.000;2010-12-14 10:36:05.000;#WERT!;#WERT!;#WERT!;;0
271754994580;start batching;1;2010-12-14 07:04:43.000;2010-12-14 07:05:28.000;2010-12-14 07:04:43.000;2010-12-14 10:36:05.000;5729334;2776;7480453;1;1
271754994580;Diamond placing;2;2010-12-14 07:17:07.000;2010-12-14 08:29:11.000;2010-12-14 07:04:43.000;2010-12-14 10:36:05.000;5729335;2776;7480454;1;1
271754994580;Sample quality testing;3;2010-12-14 08:29:11.000;;2010-12-14 07:04:43.000;2010-12-14 10:36:05.000;5729336;#WERT!;7480455;0;0
271754994580;end batching ;4;2010-12-14 08:29:11.000;2010-12-14 10:36:05.000;2010-12-14 07:04:43.000;2010-12-14 10:36:05.000;5729337;2776;7480456;1;1
271754994580;Weigh the good;5;2010-12-14 10:36:05.000;;2010-12-14 07:04:43.000;2010-12-14 10:36:05.000;5729338;#WERT!;7480457;0;0
271754994585;OrderCreation;-1;07.12.2010 09:55;;2010-12-14 07:05:28.000;2010-12-14 10:36:05.000;#WERT!;#WERT!;#WERT!;;0
271754994585;Start production step;0;2010-12-07 10:03:45.073;;2010-12-14 07:05:28.000;2010-12-14 10:36:05.000;#WERT!;#WERT!;#WERT!;;0
271754994585;start batching;1;2010-12-14 07:05:28.000;2010-12-14 07:26:37.000;2010-12-14 07:05:28.000;2010-12-14 10:36:05.000;5729334;2776;7561124;1;1
271754994585;Diamond placing;2;2010-12-14 08:40:44.000;2010-12-14 09:50:22.000;2010-12-14 07:05:28.000;2010-12-14 10:36:05.000;5729335;2776;7561125;1;1
271754994585;Sample quality testing;3;2010-12-14 09:50:22.000;;2010-12-14 07:05:28.000;2010-12-14 10:36:05.000;5729336;#WERT!;7561126;0;0
271754994585;end batching ;4;2010-12-14 09:50:22.000;2010-12-14 10:36:05.000;2010-12-14 07:05:28.000;2010-12-14 10:36:05.000;5729337;2776;7561127;1;1
271754994585;Weigh the good;5;2010-12-14 10:36:05.000;;2010-12-14 07:05:28.000;2010-12-14 10:36:05.000;5729338;#WERT!;7561128;0;0
271754994637;OrderCreation;-1;07.12.2010 09:55;;2010-12-14 07:26:06.000;2010-12-14 11:52:03.000;#WERT!;#WERT!;#WERT!;;0
271754994637;Start production step;0;07.12.2010 10:03;;2010-12-14 07:26:06.000;2010-12-14 11:52:03.000;#WERT!;#WERT!;#WERT!;;0
271754994637;start batching;1;2010-12-14 07:26:06.000;2010-12-14 07:26:37.000;2010-12-14 07:26:06.000;2010-12-14 11:52:03.000;5729339;2776;7480458;1;1
271754994637;Diamond placing;2;2010-12-14 08:40:44.000;2010-12-14 09:50:22.000;2010-12-14 07:26:06.000;2010-12-14 11:52:03.000;5729340;2776;7480459;1;1
271754994637;Sample quality testing;3;2010-12-14 09:50:22.000;;2010-12-14 07:26:06.000;2010-12-14 11:52:03.000;5729341;#WERT!;7480460;0;0
271754994637;end batching ;4;2010-12-14 09:50:22.000;2010-12-14 11:52:03.000;2010-12-14 07:26:06.000;2010-12-14 11:52:03.000;5729342;2776;7480461;1;1
271754994637;Weigh the good;5;2010-12-14 11:52:03.000;;2010-12-14 07:26:06.000;2010-12-14 11:52:03.000;5729343;#WERT!;7480462;0;0
271754996990;OrderCreation;-1;10.12.2010 09:51;;2010-12-15 08:08:45.000;2010-12-15 11:37:23.000;#WERT!;#WERT!;#WERT!;;0
271754996990;Start production step;0;10.12.2010 09:59;;2010-12-15 08:08:45.000;2010-12-15 11:37:23.000;#WERT!;#WERT!;#WERT!;;0
271754996990;start batching;1;2010-12-15 08:08:45.000;2010-12-15 08:37:15.000;2010-12-15 08:08:45.000;2010-12-15 11:37:23.000;5759139;2776;7531103;1;1
271754996990;Diamond placing;2;2010-12-15 08:52:09.000;2010-12-15 10:51:12.000;2010-12-15 08:08:45.000;2010-12-15 11:37:23.000;5759140;2776;7531104;1;1
271754996990;Sample quality testing;3;2010-12-15 10:51:12.000;;2010-12-15 08:08:45.000;2010-12-15 11:37:23.000;5759141;#WERT!;7531105;0;0
271754996990;end batching ;4;2010-12-15 10:51:12.000;2010-12-15 11:37:23.000;2010-12-15 08:08:45.000;2010-12-15 11:37:23.000;5759142;2776;7531106;1;1
